setting,seed,n,d,phi,dispersion,window_length,fit_end,validation_end,method,ridge,validation_w2_mean,w2_mean,w2_ratio_mean,n_test_origins,min_pred_eig,mean_shift_strength,covariance_shift_strength,coordinate_dimension,reference_condition
No shift,26,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1674546009853481,0.1655878085316885,0.9383471540699915,91,0.16261610158420797,0.35,0.8,20,6.0
No shift,27,260,5,0.7,0.16,36,117,169,persistence,,,0.17771779280527855,1.0,91,0.11335414019019827,0.35,0.8,20,6.0
No shift,27,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.17843720868522767,0.1763402529661679,0.9922487230042295,91,0.27356630632761064,0.35,0.8,20,6.0
No shift,27,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1869492397314612,0.18118224136477631,1.0194941007583505,91,0.19355259289298346,0.35,0.8,20,6.0
No shift,27,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.17543523178993642,0.17545846434786974,0.9872869878601053,91,0.18430209492825722,0.35,0.8,20,6.0
No shift,27,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.17354167168161,0.17223595820700366,0.9691542725590723,91,0.21117036155342833,0.35,0.8,20,6.0
No shift,27,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.17433251870703811,0.1729080525370516,0.9729360792056602,91,0.21258012070035756,0.35,0.8,20,6.0
No shift,28,260,5,0.7,0.16,36,117,169,persistence,,,0.20888619641852374,1.0,91,0.0942929566420711,0.35,0.8,20,6.0
No shift,28,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1563576336385397,0.18961867865862,0.9077606941470685,91,0.24737044968950106,0.35,0.8,20,6.0
No shift,28,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1741973771521403,0.1892786510761067,0.9061328815469863,91,0.18419958935801434,0.35,0.8,20,6.0
No shift,28,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.16496397874257623,0.1861612480167717,0.8912089511351894,91,0.17606457652755617,0.35,0.8,20,6.0
No shift,28,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.15828177249046027,0.18545995404907054,0.8878516495052815,91,0.20219783358687848,0.35,0.8,20,6.0
No shift,28,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.15888452077434578,0.18611299743434284,0.8909779613270731,91,0.20077048985096346,0.35,0.8,20,6.0
No shift,29,260,5,0.7,0.16,36,117,169,persistence,,,0.15731073434942483,1.0,91,0.08074760629252625,0.35,0.8,20,6.0
No shift,29,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.16723780475981295,0.15150186487589293,0.9630739154733776,91,0.20019837021716358,0.35,0.8,20,6.0
No shift,29,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.16137320311516626,0.15090692124049568,0.9592919508295934,91,0.15826148388739597,0.35,0.8,20,6.0
No shift,29,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.16269630136664295,0.15127562958039106,0.9616357727017639,91,0.17524677193634308,0.35,0.8,20,6.0
No shift,29,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.16010058493530277,0.1491458800645505,0.9480972845328011,91,0.19630844961740498,0.35,0.8,20,6.0
No shift,29,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.15955788306072832,0.149524950480868,0.9505069765216229,91,0.1909353173885145,0.35,0.8,20,6.0
No shift,30,260,5,0.7,0.16,36,117,169,persistence,,,0.21093623276337178,1.0,91,0.027293325178375162,0.35,0.8,20,6.0
No shift,30,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.22450952895791285,0.198868939042538,0.9427917453405414,91,1.000000130675526e-08,0.35,0.8,20,6.0
No shift,30,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.22058262550263066,0.1987906347522722,0.942420522771332,91,0.09666166426605365,0.35,0.8,20,6.0
No shift,30,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.2067399456631378,0.19356714307626188,0.9176571542045385,91,0.09257538091831406,0.35,0.8,20,6.0
No shift,30,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2095061108567662,0.1902707189161543,0.9020295680050375,91,0.11856525977213975,0.35,0.8,20,6.0
No shift,30,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.20986455761986622,0.19006142432082548,0.9010373506292603,91,0.11825056423104646,0.35,0.8,20,6.0
No shift,31,260,5,0.7,0.16,36,117,169,persistence,,,0.21157150281588571,1.0,91,0.04973261384215233,0.35,0.8,20,6.0
No shift,31,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.18165363605871782,0.2158291382924768,1.020123860822108,91,0.24208063031716315,0.35,0.8,20,6.0
No shift,31,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.17755786717329008,0.20712618454238851,0.9789890499697135,91,0.09953632607026999,0.35,0.8,20,6.0
No shift,31,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1799801396771415,0.20584690329998004,0.9729424830862625,91,0.10282460066895759,0.35,0.8,20,6.0
No shift,31,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.17880648728565193,0.20375545254230598,0.9630571689969918,91,0.12228421205478829,0.35,0.8,20,6.0
No shift,31,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1788622025689913,0.20405887363116157,0.9644912992310604,91,0.12439307279484503,0.35,0.8,20,6.0
No shift,32,260,5,0.7,0.16,36,117,169,persistence,,,0.20227397578335446,1.0,91,0.06965505498075028,0.35,0.8,20,6.0
No shift,32,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.21304546985999478,0.19143398329119246,0.946409356664981,91,0.2387776190493532,0.35,0.8,20,6.0
No shift,32,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.22044178054006408,0.19741807934174901,0.9759934691410508,91,0.19277631482011132,0.35,0.8,20,6.0
No shift,32,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.21348779897813952,0.19086796920529836,0.9436111020516426,91,0.1575883929425639,0.35,0.8,20,6.0
No shift,32,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2089661236574471,0.18616854295830218,0.9203781269306636,91,0.1881496509467208,0.35,0.8,20,6.0
No shift,32,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.2089527394074904,0.18687057316488834,0.9238488166418208,91,0.18503224661569984,0.35,0.8,20,6.0
No shift,33,260,5,0.7,0.16,36,117,169,persistence,,,0.2002377076371499,1.0,91,0.09133607887695984,0.35,0.8,20,6.0
No shift,33,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1945445762683609,0.19743133113461747,0.9859847751172928,91,0.11994673842330637,0.35,0.8,20,6.0
No shift,33,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.20289903055992814,0.20083125228197773,1.00296420015906,91,0.18268337072833785,0.35,0.8,20,6.0
No shift,33,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.19906442648984776,0.19436816788627015,0.9706871406982149,91,0.1826017145010211,0.35,0.8,20,6.0
No shift,33,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.19169562604884313,0.18948174802283912,0.9462840453916821,91,0.21911941716003125,0.35,0.8,20,6.0
No shift,33,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.19227203130822978,0.1894031436768041,0.9458914902283087,91,0.21558538550036052,0.35,0.8,20,6.0
No shift,34,260,5,0.7,0.16,36,117,169,persistence,,,0.21067675764504226,1.0,91,0.040468653472702405,0.35,0.8,20,6.0
No shift,34,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.23221623643028752,0.20354868882902297,0.9661658509666786,91,0.15100684196955289,0.35,0.8,20,6.0
No shift,34,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.2479295101501502,0.221467008030162,1.0512170896577953,91,0.2252799875212485,0.35,0.8,20,6.0
No shift,34,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.23563537030176984,0.20517690820483303,0.9738943702110907,91,0.18163845253988947,0.35,0.8,20,6.0
No shift,34,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.22608972768344543,0.19879313130956489,0.9435930832223104,91,0.21774862395261682,0.35,0.8,20,6.0
No shift,34,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.2259102679346029,0.19946584691899197,0.9467862005692201,91,0.22232061265884756,0.35,0.8,20,6.0
No shift,35,260,5,0.7,0.16,36,117,169,persistence,,,0.22448316922807496,1.0,91,0.1432435052355888,0.35,0.8,20,6.0
No shift,35,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.18765263221837689,0.20787539178308737,0.9260177165972114,91,0.25320116899141193,0.35,0.8,20,6.0
No shift,35,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.19032536921438065,0.21321395077479138,0.9497992722927301,91,0.20600361237122894,0.35,0.8,20,6.0
No shift,35,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.19100692741828287,0.2084028083162383,0.928367186871373,91,0.23029429216866248,0.35,0.8,20,6.0
No shift,35,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1853278513654652,0.20365319974299573,0.9072092150306557,91,0.2426037280582231,0.35,0.8,20,6.0
No shift,35,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.18541385065092958,0.20389092738133507,0.9082682148619429,91,0.24237831135447527,0.35,0.8,20,6.0
No shift,36,260,5,0.7,0.16,36,117,169,persistence,,,0.1814645669970201,1.0,91,0.1282257094170372,0.35,0.8,20,6.0
No shift,36,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.16793529605532106,0.1660360642834222,0.914977877119938,91,0.3286699622124147,0.35,0.8,20,6.0
No shift,36,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1685201443637553,0.16511697292494895,0.9099130241093315,91,0.26855664341080987,0.35,0.8,20,6.0
No shift,36,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.16923012974683604,0.16925538702283915,0.9327186558994658,91,0.2591536158447372,0.35,0.8,20,6.0
No shift,36,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.16464650278870593,0.16396622142269834,0.9035715574456522,91,0.28199987211167166,0.35,0.8,20,6.0
No shift,36,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.16465018828771466,0.16474721952761648,0.9078754175206109,91,0.2853574728970319,0.35,0.8,20,6.0
No shift,37,260,5,0.7,0.16,36,117,169,persistence,,,0.17167862442916546,1.0,91,0.0950579436338479,0.35,0.8,20,6.0
No shift,37,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.15105469874546532,0.161757858387174,0.9422131551031575,91,0.23851089086566776,0.35,0.8,20,6.0
No shift,37,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.15400920891820924,0.16312676240930513,0.95018679787134,91,0.20036679319218792,0.35,0.8,20,6.0
No shift,37,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.14832996251657785,0.1592197840406522,0.927429285795252,91,0.16605261956111222,0.35,0.8,20,6.0
No shift,37,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1459977299165295,0.15691710024389452,0.9140165280660113,91,0.2005114908801527,0.35,0.8,20,6.0
No shift,37,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.14694805905073796,0.1574383526574918,0.9170527383998862,91,0.19865011398204444,0.35,0.8,20,6.0
No shift,38,260,5,0.7,0.16,36,117,169,persistence,,,0.14281851995820444,1.0,91,0.12316412465312801,0.35,0.8,20,6.0
No shift,38,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1392469757329494,0.13640481044208444,0.9550918920179473,91,0.2586946450309018,0.35,0.8,20,6.0
No shift,38,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.13377105153049418,0.13390126378091588,0.9375623260911948,91,0.20994795889362622,0.35,0.8,20,6.0
No shift,38,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.13221743871043026,0.13403745718816582,0.9385159377606743,91,0.21918322943356708,0.35,0.8,20,6.0
No shift,38,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.13317906306000404,0.1330476482619887,0.9315854015356331,91,0.2310668037507576,0.35,0.8,20,6.0
No shift,38,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.13350395140888688,0.13342081653093585,0.9341982858384276,91,0.23063284751250743,0.35,0.8,20,6.0
No shift,39,260,5,0.7,0.16,36,117,169,persistence,,,0.16847681378170773,1.0,91,0.12508392639458937,0.35,0.8,20,6.0
No shift,39,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1401387174541429,0.1514350713407455,0.8988481437983336,91,0.28777358147085347,0.35,0.8,20,6.0
No shift,39,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.13687069477826436,0.1569825279830194,0.9317752660399831,91,0.24019739110469485,0.35,0.8,20,6.0
No shift,39,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1346869197246958,0.15425205719350574,0.9155684615057313,91,0.21367649120224405,0.35,0.8,20,6.0
No shift,39,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.13412528312092167,0.14994314586227994,0.8899927681239181,91,0.23519101598025996,0.35,0.8,20,6.0
No shift,39,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.13411241132952173,0.15034284790730668,0.8923652135426962,91,0.23476783082228084,0.35,0.8,20,6.0
No shift,40,260,5,0.7,0.16,36,117,169,persistence,,,0.17054093145359367,1.0,91,0.11411827561756895,0.35,0.8,20,6.0
No shift,40,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1354516871971316,0.1515797528332008,0.8888174325144199,91,0.21876002180560017,0.35,0.8,20,6.0
No shift,40,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.13851704823061353,0.15448912827055794,0.9058771225991361,91,0.17668116106323348,0.35,0.8,20,6.0
No shift,40,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1387292255304249,0.15219351652482624,0.892416355578778,91,0.1840155112356783,0.35,0.8,20,6.0
No shift,40,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.13670562676272802,0.14989009189393446,0.8789097761830944,91,0.20479266966450552,0.35,0.8,20,6.0
No shift,40,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.13705998364232713,0.15003343696579086,0.8797503079582795,91,0.20409938466876443,0.35,0.8,20,6.0
No shift,41,260,5,0.7,0.16,36,117,169,persistence,,,0.17461803487848157,1.0,91,0.08862047455250636,0.35,0.8,20,6.0
No shift,41,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1516057699718278,0.16691896380386975,0.9559090727371334,91,0.1989391011076684,0.35,0.8,20,6.0
No shift,41,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1519466328684937,0.17113782730978727,0.9800695983601224,91,0.17012327776188194,0.35,0.8,20,6.0
No shift,41,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.15066806442643815,0.16781845103593893,0.961060243019717,91,0.1646966102935302,0.35,0.8,20,6.0
No shift,41,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.14973254069264696,0.165434139170026,0.947405800810628,91,0.19074741926071545,0.35,0.8,20,6.0
No shift,41,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.14961756617750654,0.16591388681754957,0.9501532125992066,91,0.19270354001877224,0.35,0.8,20,6.0
No shift,42,260,5,0.7,0.16,36,117,169,persistence,,,0.2137995224256812,1.0,91,0.10804891608589863,0.35,0.8,20,6.0
No shift,42,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.22255401949122644,0.2031940476813572,0.9503952365094241,91,0.24411542466168956,0.35,0.8,20,6.0
No shift,42,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.22576179674108396,0.2079105416397432,0.9724555942916802,91,0.23726020123517644,0.35,0.8,20,6.0
No shift,42,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.21814465681352074,0.20692776838264543,0.9678588896501186,91,0.20531293283388694,0.35,0.8,20,6.0
No shift,42,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.21575813243687716,0.20132900745594495,0.9416719231724612,91,0.25501494880250236,0.35,0.8,20,6.0
No shift,42,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.21598602451063845,0.20111873272757863,0.9406884096174231,91,0.25130739684740516,0.35,0.8,20,6.0
No shift,43,260,5,0.7,0.16,36,117,169,persistence,,,0.18957956025478082,1.0,91,0.16895246024715227,0.35,0.8,20,6.0
No shift,43,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1620671580209934,0.17765872765310803,0.937119631538062,91,0.2210545990669877,0.35,0.8,20,6.0
No shift,43,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1661611867685118,0.1848448267189194,0.9750250842997089,91,0.25303565751096857,0.35,0.8,20,6.0
No shift,43,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.16104380037441274,0.17958161471947504,0.9472625344110447,91,0.23821903725781612,0.35,0.8,20,6.0
No shift,43,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.15864464517596935,0.17619149181910101,0.9293802115708717,91,0.24605420232412395,0.35,0.8,20,6.0
No shift,43,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1592184471514847,0.17660041194412565,0.9315371958178816,91,0.247641027581036,0.35,0.8,20,6.0
No shift,44,260,5,0.7,0.16,36,117,169,persistence,,,0.2126552583647887,1.0,91,0.07117930714368853,0.35,0.8,20,6.0
No shift,44,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19046420963273708,0.20826859290871164,0.9793719398720336,91,0.2111567353538758,0.35,0.8,20,6.0
No shift,44,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1916324710294347,0.20162396932241194,0.9481259521762979,91,0.1815879146998903,0.35,0.8,20,6.0
No shift,44,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.18812697357590735,0.1980914394627349,0.9315144190929384,91,0.17919827871661767,0.35,0.8,20,6.0
No shift,44,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.18467126675501533,0.19750480764699935,0.9287558142963938,91,0.20038345618923672,0.35,0.8,20,6.0
No shift,44,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.18532014703576424,0.19706961368687295,0.9267093379314414,91,0.1999570127929668,0.35,0.8,20,6.0
No shift,45,260,5,0.7,0.16,36,117,169,persistence,,,0.20410089465155776,1.0,91,0.08930114277146155,0.35,0.8,20,6.0
No shift,45,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.21630788138977664,0.192255586793302,0.9419634692024348,91,0.22483518716034662,0.35,0.8,20,6.0
No shift,45,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.22636018501487304,0.19534183397791446,0.9570846532123398,91,0.17170255799472728,0.35,0.8,20,6.0
No shift,45,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.22319925699482693,0.18873652973088642,0.9247217169385686,91,0.17867088060497152,0.35,0.8,20,6.0
No shift,45,260,5,0.7,0.16,36,117,169,fixed_bwar,0.0001,0.21401492268935035,0.18638566263027098,0.9132035552733352,91,0.21217266577096305,0.35,0.8,20,6.0
No shift,45,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.21552726150038468,0.1866645621631034,0.9145700340107682,91,0.20801826937606738,0.35,0.8,20,6.0
No shift,46,260,5,0.7,0.16,36,117,169,persistence,,,0.24289645005150565,1.0,91,0.030400418421647247,0.35,0.8,20,6.0
No shift,46,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.21284167200933993,0.2480659644274264,1.021282790978726,91,0.28427118617230246,0.35,0.8,20,6.0
No shift,46,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.2126222827643279,0.23624678854754905,0.9726234718434684,91,0.1174712961809695,0.35,0.8,20,6.0
No shift,46,260,5,0.7,0.16,36,117,169,log_euclidean,0.0001,0.2090712461995087,0.23036026673468377,0.9483887750761133,91,0.09965446687628261,0.35,0.8,20,6.0
No shift,46,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.20582732319661795,0.22692606034733015,0.9342502136165884,91,0.15967418108763776,0.35,0.8,20,6.0
No shift,46,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.20573381128931717,0.22779078521564647,0.9378102692210774,91,0.16215523879531857,0.35,0.8,20,6.0
No shift,47,260,5,0.7,0.16,36,117,169,persistence,,,0.1808582525164455,1.0,91,0.14265380866892519,0.35,0.8,20,6.0
No shift,47,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.21606258004785214,0.16454491307192712,0.9098004143159848,91,0.2686942952466346,0.35,0.8,20,6.0
No shift,47,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.2270223377077723,0.1680308070178814,0.9290745911779851,91,0.21927004517381973,0.35,0.8,20,6.0
No shift,47,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.21906576016784562,0.16704452565458425,0.9236212521703694,91,0.23392809584596233,0.35,0.8,20,6.0
No shift,47,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.21218127086412483,0.16431344510737322,0.90852058350189,91,0.24828943574831902,0.35,0.8,20,6.0
No shift,47,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.21256980507606865,0.16412850709649984,0.9074980257346874,91,0.249015779600341,0.35,0.8,20,6.0
No shift,48,260,5,0.7,0.16,36,117,169,persistence,,,0.21322157113847617,1.0,91,0.07292689429009226,0.35,0.8,20,6.0
No shift,48,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.20258354794088385,0.19772516636417753,0.9273225279620768,91,0.14424024949524922,0.35,0.8,20,6.0
No shift,48,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.209884509417366,0.205768813907607,0.9650468890596956,91,0.15772347709200882,0.35,0.8,20,6.0
No shift,48,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.20099184387483357,0.194131210599268,0.9104670299666351,91,0.16431704165605945,0.35,0.8,20,6.0
No shift,48,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.19828155521376806,0.18987655752895286,0.8905128900191718,91,0.17813533882783986,0.35,0.8,20,6.0
No shift,48,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.19901364377807046,0.19034613285366683,0.892715178100095,91,0.1757834279834488,0.35,0.8,20,6.0
No shift,49,260,5,0.7,0.16,36,117,169,persistence,,,0.18433301916452524,1.0,91,0.07022515831867537,0.35,0.8,20,6.0
No shift,49,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.16340201316306993,0.18859611053449804,1.023127117373192,91,0.11916125201104258,0.35,0.8,20,6.0
No shift,49,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.16466331502689208,0.18970091963802602,1.029120667028785,91,0.1310308734723159,0.35,0.8,20,6.0
No shift,49,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.16016823546169515,0.1820630408730658,0.9876854494015888,91,0.12863613209527758,0.35,0.8,20,6.0
No shift,49,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.15771885780313014,0.18136431320641114,0.9838948769375692,91,0.15839227756361485,0.35,0.8,20,6.0
No shift,49,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1578110418366676,0.18186593624448624,0.9866161638798038,91,0.15825439942564784,0.35,0.8,20,6.0
Mean shift,0,260,5,0.7,0.16,36,117,169,persistence,,,0.21726450365938307,1.0,91,0.08974345262891585,0.35,0.8,20,6.0
Mean shift,0,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.22685748945208506,0.2099528115303441,0.9663465867369577,91,0.2538732536435616,0.35,0.8,20,6.0
Mean shift,0,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.25046659176281577,0.2225721018559513,1.0244292008458467,91,0.18819840836382043,0.35,0.8,20,6.0
Mean shift,0,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.22645551565142397,0.21079612151376262,0.9702280766684223,91,0.18203479492161176,0.35,0.8,20,6.0
Mean shift,0,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2199953161934296,0.20419269606537474,0.9398345915976146,91,0.23218448834431857,0.35,0.8,20,6.0
Mean shift,0,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.21845833529087663,0.20424594457020417,0.940079677674413,91,0.23078544476471227,0.35,0.8,20,6.0
Mean shift,1,260,5,0.7,0.16,36,117,169,persistence,,,0.15795108535801758,1.0,91,0.16403116883455907,0.35,0.8,20,6.0
Mean shift,1,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.14807787717009624,0.14787767086165515,0.9362244680147043,91,0.24819504355065836,0.35,0.8,20,6.0
