regime,target_delta,horizon,method,n_replications,percent_change_mean,percent_change_se,test_w2_mean,test_w2_se,loss_ratio_mean,loss_ratio_se,repair_rate,start_reference_distance,end_reference_distance,percent_change_ci_low,percent_change_ci_high,test_w2_ci_low,test_w2_ci_high,loss_ratio_ci_low,loss_ratio_ci_high
continuing,1.2,1,fixed,100,0.0,0.0,0.24581094881100998,0.0024612824003169007,1.193672475719237,0.005262054816782705,0.0,1.1999999999999995,2.161362722556174,0.0,0.0,0.24098683530638887,0.2506350623156311,1.1833588482783428,1.203986103160131
continuing,1.2,1,local,100,5.744116585210286,0.2387821700223375,0.26006968243284667,0.002802935941215685,1.2625056568575093,0.006777753798598236,0.0,1.1999999999999995,2.161362722556174,5.276103531966504,6.212129638454067,0.25457592798806394,0.2655634368776294,1.2492212594122567,1.2757900543027618
continuing,1.2,3,persistence,100,11.74411064091025,0.7745478112371057,0.4525023615391162,0.005125851882050682,1.0,0.0,0.0,1.1999999999999995,2.161362722556174,10.225996930885524,13.262224350934977,0.4424556918502969,0.46254903122793556,1.0,1.0
continuing,1.2,3,euclidean,100,8.630668858209901,0.5711937172154848,0.44152136263304453,0.006019069694464431,0.9760831568661698,0.0076399837893931415,0.45,1.1999999999999995,2.161362722556174,7.511129172467551,9.750208543952251,0.42972398603189427,0.4533187392341948,0.9611087886389592,0.9910575250933803
continuing,1.2,3,cholesky,100,7.911752032963754,0.7871688842209604,0.4388058280109024,0.006595541708280889,0.969342323733355,0.00860333566698274,0.0,1.1999999999999995,2.161362722556174,6.3689010198906715,9.454603046036837,0.42587856626267184,0.45173308975913296,0.9524797858260688,0.9862048616406413
continuing,1.2,3,log_euclidean,100,7.196052273550094,0.2740029324836443,0.4359453858195411,0.005793171322748035,0.9637654103132747,0.006975112317108333,0.0,1.1999999999999995,2.161362722556174,6.659006525882151,7.733098021218036,0.424590770026955,0.44730000161212724,0.9500941901717423,0.977436630454807
continuing,1.2,3,fixed,100,0.0,0.0,0.4060962720289632,0.004818437231322682,0.8991264375691027,0.006191262223795068,0.0,1.1999999999999995,2.161362722556174,0.0,0.0,0.39665213505557073,0.41554040900235567,0.8869915636104644,0.911261311527741
continuing,1.2,3,local,100,1.7677205321518286,0.19689312410049564,0.4136105980633413,0.0052652850913344875,0.9156876613268267,0.007455539012560086,0.0,1.1999999999999995,2.161362722556174,1.381810008914857,2.1536310553888,0.4032906392843257,0.42393055684235686,0.9010748048622089,0.9303005177914444
continuing,1.2,6,persistence,100,28.998746204758113,1.1552576020349767,0.620703690881664,0.00801041164017714,1.0,0.0,0.0,1.1999999999999995,2.161362722556174,26.734441304769557,31.26305110474667,0.6050032840669168,0.6364040976964112,1.0,1.0
continuing,1.2,6,euclidean,100,5.099502058145233,0.5448315739565801,0.5088964879724525,0.008005502255174036,0.8199520321662558,0.00720887832917792,0.39,1.1999999999999995,2.161362722556174,4.031632173190336,6.16737194310013,0.49320570355231136,0.5245872723925936,0.8058226306410671,0.8340814336914445
continuing,1.2,6,cholesky,100,7.914140810159462,0.7834509764691839,0.5222313539855831,0.008384710112676,0.8426458881332415,0.00907675335833783,0.0,1.1999999999999995,2.161362722556174,6.378576896279862,9.449704724039062,0.5057973221647382,0.538665385806428,0.8248554515508993,0.8604363247155836
continuing,1.2,6,log_euclidean,100,6.766547160140638,0.2787225250669657,0.5168199436652169,0.00766760912056001,0.8340237772362802,0.00757662199388692,0.0,1.1999999999999995,2.161362722556174,6.220251011009385,7.312843309271891,0.5017914297889192,0.5318484575415146,0.8191735981282618,0.8488739563442985
continuing,1.2,6,fixed,100,0.0,0.0,0.4833178930964893,0.0065064389894906455,0.781327164825747,0.006960307230933644,0.0,1.1999999999999995,2.161362722556174,0.0,0.0,0.47056527267708764,0.496070513515891,0.7676849626531171,0.794969366998377
continuing,1.2,6,local,100,0.20040963033512005,0.1282968297612323,0.48456469573257777,0.0067799337970577325,0.7833225252315882,0.007531393815140394,0.0,1.1999999999999995,2.161362722556174,-0.051052155996895277,0.4518714166671354,0.4712760254903446,0.49785336597481095,0.768560993353913,0.7980840571092633
stable,1.8,1,persistence,100,-13.29429954380388,0.4025637531223423,0.22221176801062126,0.0023656844939857324,1.0,0.0,0.0,1.8,1.8,-14.083324499923672,-12.50527458768409,0.21757502640240922,0.2268485096188333,1.0,1.0
stable,1.8,1,euclidean,100,11.884823860516097,0.38298079595418694,0.28728239059637206,0.0034204462215098263,1.2925786889245812,0.00638929772274547,0.62,1.8,1.8,11.13418150044589,12.635466220586302,0.2805783160022128,0.29398646519053134,1.280055665388,1.3051017124611624
stable,1.8,1,cholesky,100,6.243314769513424,0.791382601653644,0.2729211679461687,0.0039088082154882554,1.2280099934636381,0.010874295725043556,0.0,1.8,1.8,4.692204870272282,7.794424668754567,0.26525990384381176,0.2805824320485257,1.2066963738425527,1.2493236130847236
stable,1.8,1,log_euclidean,100,6.102755006493279,0.24827566252786112,0.2724155691473825,0.003145612531081251,1.2262980476325331,0.006329675147800806,0.0,1.8,1.8,5.616134707938671,6.589375305047887,0.2662501685864633,0.27858096970830176,1.2138918843428435,1.2387042109222228
stable,1.8,1,fixed,100,0.0,0.0,0.2564472237359873,0.0026284670650944795,1.1557102159652153,0.005204589868607599,0.0,1.8,1.8,0.0,0.0,0.25129542828840207,0.2615990191835725,1.1455092198227443,1.1659112121076862
stable,1.8,1,local,100,6.471117741125263,0.26475810567002744,0.2731590078216565,0.0029917962299049277,1.230937233541604,0.007165680768284046,0.0,1.8,1.8,5.952191854012009,6.990043628238517,0.26729508721104284,0.2790229284322701,1.2168924992357673,1.2449819678474408
stable,1.8,3,persistence,100,19.625527385440304,0.871371613992048,0.4848053420248698,0.005409094279794621,1.0,0.0,0.0,1.8,1.8,17.91763902201589,21.333415748864716,0.47420351723647236,0.49540716681326724,1.0,1.0
stable,1.8,3,euclidean,100,11.18539628289094,0.6429119619725406,0.45220343786370165,0.006056117272563516,0.9333006386806774,0.007379670717653953,0.5,1.8,1.8,9.92528883742476,12.445503728357119,0.44033344800947716,0.46407342771792615,0.9188364840740756,0.9477647932872791
stable,1.8,3,cholesky,100,7.904478021106858,0.7697577095565029,0.43961557136810464,0.006750045855445283,0.9060122915561979,0.00830752585054708,0.0,1.8,1.8,6.395752910376112,9.413203131837603,0.4263854814914319,0.4528456612447774,0.8897295408891256,0.9222950422232702
stable,1.8,3,log_euclidean,100,6.608373669690125,0.2594391504352525,0.4341492096600924,0.0058079214693507785,0.8959453955891358,0.006982774800831581,0.0,1.8,1.8,6.09987293483703,7.1168744045432195,0.42276568358016486,0.44553273574001995,0.8822591569795059,0.9096316341987657
stable,1.8,3,fixed,100,0.0,0.0,0.40689342076581175,0.0050772436184141016,0.8403670791831118,0.0061823395514552645,0.0,1.8,1.8,0.0,0.0,0.39694202327372013,0.41684481825790337,0.8282496936622595,0.8524844647039641
stable,1.8,3,local,100,1.772996425450527,0.21775426935106132,0.4144236989205103,0.005545628907546866,0.8561029343588368,0.00767616884227784,0.0,1.8,1.8,1.3461980575224468,2.199794793378607,0.4035542662617184,0.42529313157930215,0.8410576434279722,0.8711482252897014
stable,1.8,6,persistence,100,44.29406101492665,1.3723141591157129,0.6571174167130026,0.008450810128144214,1.0,0.0,0.0,1.8,1.8,41.60432526305985,46.983796766793446,0.64055382886184,0.6736810045641652,1.0,1.0
stable,1.8,6,euclidean,100,8.772008300837825,0.6202148044260595,0.49940078845630226,0.008330172509278276,0.7595774653053531,0.007370017611044101,0.41,1.8,1.8,7.556387284162749,9.987629317512901,0.48307365033811683,0.5157279265744876,0.7451322307877066,0.7740226998229995
stable,1.8,6,cholesky,100,7.0649283501309466,0.7328918880225783,0.4914539239589397,0.008313259346459318,0.7482302956037564,0.008229727096441585,0.0,1.8,1.8,5.628460249606693,8.5013964506552,0.47515993563987946,0.507747912278,0.7321000304947309,0.7643605607127819
stable,1.8,6,log_euclidean,100,5.170448444157374,0.256470213301644,0.48260161235512444,0.007510313680339787,0.7354411453611708,0.007295567368382784,0.0,1.8,1.8,4.667766826086152,5.673130062228597,0.4678813975416585,0.4973218271685904,0.7211418333191405,0.749740457403201
stable,1.8,6,fixed,100,0.0,0.0,0.45852622365653156,0.006806104129664163,0.6993908053927506,0.0068264405762975405,0.0,1.8,1.8,0.0,0.0,0.4451862595623898,0.47186618775067335,0.6860109818632074,0.7127706289222937
stable,1.8,6,local,100,0.7468212099950625,0.16988833692506267,0.4620468999072472,0.007036978143609091,0.705165651390937,0.007614210830729532,0.0,1.8,1.8,0.4138400696219397,1.0798023503681853,0.4482544227457734,0.475839377068721,0.6902417981627071,0.7200895046191669
continuing,1.8,1,persistence,100,-15.084955141638645,0.3706493034784187,0.3206544830244723,0.003181036851143434,1.0,0.0,0.0,1.8,3.5741647742937466,-15.811427776456345,-14.358482506820945,0.3144196507962312,0.3268893152527134,1.0,1.0
continuing,1.8,1,euclidean,100,17.530551759451146,0.4098127765214336,0.4444754910017343,0.004886046935865853,1.3864940738181104,0.007333599333537275,0.99,1.8,3.5741647742937466,16.727318717469135,18.333784801433158,0.4348988390074372,0.45405214299603136,1.3721202191243773,1.4008679285118435
continuing,1.8,1,cholesky,100,12.719148287008215,1.7289547084176142,0.4266358449524503,0.008526104609559666,1.330193553219398,0.021395974035148792,0.0,1.8,3.5741647742937466,9.330397058509691,16.107899515506737,0.40992467991771336,0.4433470099871873,1.2882574441105064,1.3721296623282897
continuing,1.8,1,log_euclidean,100,12.627848664599284,0.32491787784467363,0.42590290182733354,0.004584612394284559,1.3290057866785405,0.007224704419181061,0.0,1.8,3.5741647742937466,11.991009624023723,13.264687705174845,0.4169170615345358,0.4348887421201313,1.3148453660169457,1.3431662073401354
continuing,1.8,1,fixed,100,0.0,0.0,0.37777140744888515,0.0035359307329871107,1.1798251972464184,0.005052278937649802,0.0,1.8,3.5741647742937466,0.0,0.0,0.3708409832122304,0.3847018316855399,1.1699227305286248,1.189727663964212
continuing,1.8,1,local,100,8.977176341930376,0.3550756046417933,0.41168947031404984,0.004082851140948268,1.286002189443663,0.007390270775849146,0.0,1.8,3.5741647742937466,8.28122815683246,9.67312452702829,0.40368708207779125,0.41969185855030844,1.2715172587229988,1.3004871201643273
continuing,1.8,3,persistence,100,5.887835803767897,0.7401437820647352,0.7051490433767666,0.007493960573396974,1.0,0.0,0.0,1.8,3.5741647742937466,4.437153990921016,7.338517616614777,0.6904608806529086,0.7198372061006247,1.0,1.0
continuing,1.8,3,euclidean,100,14.113308430762952,0.7817653414817752,0.7619104721442439,0.009897276483539559,1.0821686028202449,0.009786909803574988,0.93,1.8,3.5741647742937466,12.581048361458674,15.645568500067231,0.7425118102365064,0.7813091340519814,1.062986259605238,1.1013509460352517
continuing,1.8,3,cholesky,100,13.895670155168082,1.6482624430744355,0.7621301513937568,0.015258413035901341,1.079555735987723,0.01644042933183058,0.0,1.8,3.5741647742937466,10.665075766742188,17.126264543593976,0.7322236618433902,0.7920366409441235,1.047332494497335,1.111778977478111
continuing,1.8,3,log_euclidean,100,11.927868089714599,0.3457057759662999,0.7483405651117074,0.009385050352912004,1.062609979010693,0.008675553674215717,0.0,1.8,3.5741647742937466,11.25028476882065,12.605451410608547,0.7299458664199999,0.766735263803415,1.0456058938092303,1.0796140642121559
continuing,1.8,3,fixed,100,0.0,0.0,0.6675512841777871,0.00717503825198978,0.9489231195324094,0.0065717591532473045,0.0,1.8,3.5741647742937466,0.0,0.0,0.6534882092038872,0.681614359151687,0.9360424715920447,0.9618037674727741
continuing,1.8,3,local,100,3.25383160802554,0.3262980998056615,0.6898475844834436,0.008237030466979595,0.9808462417839113,0.008752346378952117,0.0,1.8,3.5741647742937466,2.6142873324064437,3.8933758836446364,0.6737030047681636,0.7059921641987237,0.9636916428811652,0.9980008406866575
continuing,1.8,6,persistence,100,16.035920752000266,1.0831188667444243,0.9746161053787498,0.011926188080657932,1.0,0.0,0.0,1.8,3.5741647742937466,13.913007773181194,18.15883373081934,0.9512407767406602,0.9979914340168393,1.0,1.0
continuing,1.8,6,euclidean,100,9.695632041761616,0.7578260074661287,0.9270151746491527,0.014441406404435794,0.9518872209978594,0.009582897343702072,0.85,1.8,3.5741647742937466,8.210293067128005,11.180971016395228,0.8987100180964586,0.9553203312018469,0.9331047422042034,0.9706696997915154
continuing,1.8,6,cholesky,100,13.113156570509648,1.5772632734480223,0.9556703649287303,0.018736090289102846,0.9819782762757654,0.015506367767135817,0.0,1.8,3.5741647742937466,10.021720554551525,16.204592586467772,0.9189476279620887,0.9923931018953718,0.9515857954521791,1.0123707570993516
continuing,1.8,6,log_euclidean,100,11.101265733866624,0.3067226199589772,0.9388500173700052,0.013190516727297711,0.9659951159703104,0.009673563579104866,0.0,1.8,3.5741647742937466,10.50008939874703,11.702442068986219,0.9129966045845017,0.9647034301555086,0.9470349313552648,0.984955300585356
continuing,1.8,6,fixed,100,0.0,0.0,0.8436405138976676,0.010484683768413713,0.8691756765154824,0.008045313519804871,0.0,1.8,3.5741647742937466,0.0,0.0,0.8230905337115767,0.8641904940837585,0.8534068620166649,0.8849444910143
continuing,1.8,6,local,100,1.5733527734963848,0.2552623675252764,0.8575411402362918,0.011389613128257087,0.883796361470546,0.00940084988438376,0.0,1.8,3.5741647742937466,1.073038533146843,2.0736670138459266,0.8352174985049079,0.8798647819676757,0.8653706956971537,0.9022220272439382
stable,2.4,1,persistence,100,-11.92325948316002,0.41011451330703697,0.2938702377781195,0.003038428261679939,1.0,0.0,0.0,2.4000000000000004,2.4000000000000004,-12.727083929241813,-11.119435037078228,0.2879149183852268,0.29982555717101217,1.0,1.0
stable,2.4,1,euclidean,100,17.318554530128846,0.5007389917968846,0.3916951900868092,0.0042214855404278636,1.3345531294971513,0.007941390185004445,0.96,2.4000000000000004,2.4000000000000004,16.337106106206953,18.30000295405074,0.38342107842757056,0.39996930174604783,1.3189880047345426,1.35011825425976
stable,2.4,1,cholesky,100,10.626722591699862,1.38027371959401,0.37047360606582075,0.006920428171574104,1.259309589372837,0.017218752831773994,0.0,2.4000000000000004,2.4000000000000004,7.921386101295602,13.33205908210412,0.3569095668495355,0.384037645282106,1.2255608338225599,1.2930583449231141
stable,2.4,1,log_euclidean,100,9.403283132458911,0.28514221126179173,0.3657679949224175,0.0042101300095466355,1.2450089988505448,0.007023755828322491,0.0,2.4000000000000004,2.4000000000000004,8.8444043983858,9.962161866532023,0.35751614010370614,0.3740198497411289,1.2312424374270328,1.258775560274057
stable,2.4,1,fixed,100,0.0,0.0,0.33392680421257104,0.003373183717685922,1.1377328062506755,0.005135952311165122,0.0,2.4000000000000004,2.4000000000000004,0.0,0.0,0.3273153641259066,0.34053824429923546,1.1276663397207918,1.1477992727805593
stable,2.4,1,local,100,7.805995193680294,0.32735167956107525,0.3600448650336229,0.0038474705475805607,1.227032226358412,0.0075446933513705836,0.0,2.4000000000000004,2.4000000000000004,7.164385901740586,8.447604485620001,0.35250382276036496,0.3675859073068808,1.2122446273897256,1.2418198253270982
stable,2.4,3,persistence,100,19.11691686806341,0.8856486510475416,0.6403221781841623,0.006993790713638035,1.0,0.0,0.0,2.4000000000000004,2.4000000000000004,17.38104551201023,20.85278822411659,0.6266143483854317,0.6540300079828928,1.0,1.0
stable,2.4,3,euclidean,100,13.557255069470385,0.8666229204678549,0.6127310111191555,0.008749368004916096,0.9577800514076131,0.00929282242559622,0.72,2.4000000000000004,2.4000000000000004,11.858674145353389,15.25583599358738,0.59558224982952,0.629879772408791,0.9395661194534446,0.9759939833617817
stable,2.4,3,cholesky,100,11.05327932074099,1.2078913033268837,0.6007901043486461,0.010863565346377805,0.9366370499595792,0.011518092926554317,0.0,2.4000000000000004,2.4000000000000004,8.685812366220297,13.420746275261681,0.5794975162697455,0.6220826924275467,0.9140615878235328,0.9592125120956256
stable,2.4,3,log_euclidean,100,8.523746995954747,0.29391719799540017,0.5863286066000785,0.007819975109034585,0.9164256807756022,0.007722839373374544,0.0,2.4000000000000004,2.4000000000000004,7.9476692878837625,9.099824704025732,0.5710014553863707,0.6016557578137862,0.9012889156037881,0.9315624459474162
stable,2.4,3,fixed,100,0.0,0.0,0.5397271679776201,0.0065869083039317485,0.8441140578021025,0.006299208305163018,0.0,2.4000000000000004,2.4000000000000004,0.0,0.0,0.5268168277019138,0.5526375082533264,0.831767609523983,0.856460506080222
stable,2.4,3,local,100,1.6054900813960955,0.2858699177480194,0.5488864088663002,0.0073419338698179955,0.85870657090017,0.008173173891833755,0.0,2.4000000000000004,2.4000000000000004,1.0451850426099774,2.1657951201822137,0.534496218481457,0.5632765992511435,0.8426871500721759,0.8747259917281641
stable,2.4,6,persistence,100,42.63642622027854,1.4106089828849742,0.8662455575620512,0.011040876093268552,1.0,0.0,0.0,2.4000000000000004,2.4000000000000004,39.87163261382399,45.40121982673308,0.8446054404192449,0.8878856747048576,1.0,1.0
stable,2.4,6,euclidean,100,11.59608711391138,0.85754219943015,0.6826936268201215,0.011271624422801507,0.788366409667165,0.0082595079163671,0.67,2.4000000000000004,2.4000000000000004,9.915304403028287,13.276869824794474,0.6606012429514305,0.7047860106888124,0.7721777741510855,0.8045550451832445
stable,2.4,6,cholesky,100,9.953155413709919,1.1586133174502264,0.6739438267785323,0.012901311894817052,0.7777895441209837,0.010554725509249699,0.0,2.4000000000000004,2.4000000000000004,7.682273311507474,12.224037515912363,0.6486572554646909,0.6992303980923736,0.7571022821228542,0.7984768061191131
stable,2.4,6,log_euclidean,100,6.949774883727592,0.29446882522602436,0.6548994712282505,0.010303588023750771,0.7573840385408797,0.008118571027404983,0.0,2.4000000000000004,2.4000000000000004,6.372615986284584,7.5269337811706,0.634704438701699,0.6750945037548021,0.7414716393271659,0.7732964377545934
stable,2.4,6,fixed,100,0.0,0.0,0.6119252634615562,0.009165159595101217,0.7080398669907265,0.00718067259267915,0.0,2.4000000000000004,2.4000000000000004,0.0,0.0,0.5939615506551578,0.6298889762679546,0.6939657487090753,0.7221139852723777
stable,2.4,6,local,100,0.7833022726278837,0.2632034531208106,0.6167825909402886,0.009536852447211586,0.71436731222575,0.008323406071518432,0.0,2.4000000000000004,2.4000000000000004,0.26742350451109487,1.2991810407446724,0.5980903601437539,0.6354748217368233,0.6980534363255739,0.7306811881259261
continuing,2.4,1,persistence,100,-15.285623785118261,0.37912954735604465,0.49081543453428067,0.004158712845973608,1.0,0.0,0.0,2.4000000000000004,5.2260927030361986,-16.02871769793611,-14.542529872300413,0.4826643573561724,0.4989665117123889,1.0,1.0
continuing,2.4,1,euclidean,100,24.224093601035506,0.6358500959288158,0.7203343341034432,0.007086179113211591,1.4695259519115929,0.01029332823406017,1.0,2.4000000000000004,5.2260927030361986,22.977827413015028,25.470359789055983,0.7064454230415484,0.7342232451653379,1.4493510285728348,1.4897008752503509
continuing,2.4,1,cholesky,100,20.375939798977893,3.447770946803266,0.699957970270082,0.02262434825740912,1.4244629772586848,0.04176998793865645,0.0,2.4000000000000004,5.2260927030361986,13.618308743243492,27.133570854712293,0.6556142476855601,0.7443016928546039,1.3425938008989182,1.5063321536184513
continuing,2.4,1,log_euclidean,100,17.854902053698186,0.4238488023423114,0.6837905573461817,0.006588693189743057,1.394216840742467,0.008432212528613738,0.0,2.4000000000000004,5.2260927030361986,17.024158401107258,18.685645706289115,0.6708767186942852,0.6967043959980781,1.3776897041863843,1.41074397729855
continuing,2.4,1,fixed,100,0.0,0.0,0.5798321993431262,0.004762632097506887,1.1827411775675234,0.0052137154581783736,0.01,2.4000000000000004,5.2260927030361986,0.0,0.0,0.5704974404320128,0.5891669582542397,1.1725222952694938,1.192960059865553
continuing,2.4,1,local,100,10.622513171177939,0.4629262049722973,0.6411660235626586,0.00560470643725677,1.3084362860261818,0.00804862688723144,0.0,2.4000000000000004,5.2260927030361986,9.715177809432236,11.529848532923642,0.6301807989456354,0.6521512481796818,1.2926609773272082,1.3242115947251554
continuing,2.4,3,persistence,100,0.4410448685877696,0.7166951935765976,1.0831512510015389,0.010222922266784442,1.0,0.0,0.0,2.4000000000000004,5.2260927030361986,-0.9636777108223616,1.845767447997901,1.0631143233586413,1.1031881786444364,1.0,1.0
continuing,2.4,3,euclidean,100,17.579406314447734,1.092775695617307,1.2725269505585326,0.018136687973046715,1.1763939019404293,0.013577484149817905,1.0,2.4000000000000004,5.2260927030361986,15.437565951037813,19.721246677857657,1.2369790421313611,1.308074858985704,1.149782033006786,1.2030057708740725
continuing,2.4,3,cholesky,100,19.260359412244032,2.788371195020315,1.2943496334209619,0.03619727258631657,1.1919808253045883,0.028831611192625877,0.0,2.4000000000000004,5.2260927030361986,13.795151870004215,24.72556695448385,1.2234029791517813,1.3652962876901424,1.1354708673670415,1.248490783242135
continuing,2.4,3,log_euclidean,100,15.795652882792558,0.45745060515817926,1.2539902647878325,0.014843193082354924,1.1595998810679093,0.010513872796333316,0.0,2.4000000000000004,5.2260927030361986,14.899049696682527,16.69225606890259,1.2248976063464168,1.2830829232292482,1.138992690387096,1.1802070717487227
continuing,2.4,3,fixed,100,0.0,0.0,1.0814055284771906,0.010574034298147707,1.0006241019392395,0.007126964609007853,0.0,2.4000000000000004,5.2260927030361986,0.0,0.0,1.0606804212528211,1.1021306357015601,0.9866552513055841,1.014592952572895
continuing,2.4,3,local,100,4.1390775848849675,0.4475783303291806,1.1268656078150787,0.012656956689422285,1.0432759333935326,0.010081546005205503,0.0,2.4000000000000004,5.2260927030361986,3.2618240574397737,5.016331112330161,1.1020579727038111,1.1516732429263463,1.0235161032233298,1.0630357635637355
continuing,2.4,6,persistence,100,6.028764740121297,1.0054163568935475,1.5107268870221722,0.01683824297222467,1.0,0.0,0.0,2.4000000000000004,5.2260927030361986,4.0581486806099445,7.99938079963265,1.477723930796612,1.5437298432477324,1.0,1.0
continuing,2.4,6,euclidean,100,13.367807755139552,0.9684355131743819,1.6233370954903632,0.023647739037788936,1.0761353048088533,0.011412855719661563,0.96,2.4000000000000004,5.2260927030361986,11.469674149317763,15.26594136096134,1.576987526976297,1.6696866640044294,1.0537661075983167,1.09850450201939
continuing,2.4,6,cholesky,100,18.029273654323415,2.6358264365246997,1.6932714288277353,0.044815746286852406,1.12086713708247,0.025969755577835214,0.0,2.4000000000000004,5.2260927030361986,12.863053838735004,23.195493469911824,1.6054325661055047,1.781110291549966,1.0699664161499132,1.171767858015027
continuing,2.4,6,log_euclidean,100,15.261890422774911,0.3823837956144821,1.6535815394529623,0.022587159849959907,1.0978193218306393,0.012066090675218803,0.0,2.4000000000000004,5.2260927030361986,14.512418183370526,16.011362662179295,1.6093107061470409,1.6978523727588837,1.0741697841072104,1.1214688595540683
continuing,2.4,6,fixed,100,0.0,0.0,1.4321485960175446,0.016878354904332298,0.9515448322597428,0.00903624745909984,0.0,2.4000000000000004,5.2260927030361986,0.0,0.0,1.3990670204050533,1.465230171630036,0.9338337872399072,0.9692558772795785
continuing,2.4,6,local,100,3.065964099635585,0.3821529266531057,1.4772431910689958,0.019223999998590695,0.9821340147883691,0.011285039280725783,0.0,2.4000000000000004,5.2260927030361986,2.3169443633954976,3.814983835875672,1.439564151071758,1.5149222310662336,0.9600153377981466,1.0042526917785917
